subj,trial,block,date,stim,stim_order,response,rt,age,english,language,sex,param_index,segment,pitch,stretch
LYZ,40,0,2024-06-14T04:54:20.360Z,english_751.wav,0,1,1091,21,4,chinese,m,2,0.2,-30.90440374,1.20093797
LYZ,40,0,2024-06-14T04:54:20.360Z,english_751.wav,0,1,1091,21,4,chinese,m,3,0.3,-61.26470289,0.81911259
LYZ,40,0,2024-06-14T04:54:20.360Z,english_751.wav,0,1,1091,21,4,chinese,m,4,0.32341667,34.91384756,0.19140491
LYZ,41,0,2024-06-14T04:54:20.360Z,english_473.wav,0,1,1002,21,4,chinese,m,0,0,2.94536382,1.14273616
LYZ,41,0,2024-06-14T04:54:20.360Z,english_473.wav,0,1,1002,21,4,chinese,m,1,0.1,67.15962,0.71228689
LYZ,41,0,2024-06-14T04:54:20.360Z,english_473.wav,0,1,1002,21,4,chinese,m,2,0.2,-20.48190634,1.20280034
LYZ,41,0,2024-06-14T04:54:20.360Z,english_473.wav,0,1,1002,21,4,chinese,m,3,0.3,20.58811131,0.94325649
LYZ,41,0,2024-06-14T04:54:20.360Z,english_473.wav,0,1,1002,21,4,chinese,m,4,0.32341667,-71.10919795,1.82149668
LYZ,42,0,2024-06-14T04:54:20.360Z,english_750.wav,0,1,848,21,4,chinese,m,0,0,54.68497377,0.76623701
LYZ,42,0,2024-06-14T04:54:20.360Z,english_750.wav,0,1,848,21,4,chinese,m,1,0.1,0.91792919,1.58478782
LYZ,42,0,2024-06-14T04:54:20.360Z,english_750.wav,0,1,848,21,4,chinese,m,2,0.2,-67.69423006,0.74884996
LYZ,42,0,2024-06-14T04:54:20.360Z,english_750.wav,0,1,848,21,4,chinese,m,3,0.3,20.92985273,0.15814923
LYZ,42,0,2024-06-14T04:54:20.360Z,english_750.wav,0,1,848,21,4,chinese,m,4,0.32341667,-39.60032316,1.58320499
LYZ,43,0,2024-06-14T04:54:20.360Z,english_672.wav,0,1,5155,21,4,chinese,m,0,0,30.04022321,0.7872581
LYZ,43,0,2024-06-14T04:54:20.360Z,english_672.wav,0,1,5155,21,4,chinese,m,1,0.1,-49.20146972,1.24822874
LYZ,43,0,2024-06-14T04:54:20.360Z,english_672.wav,0,1,5155,21,4,chinese,m,2,0.2,68.57510342,1.0921985
LYZ,43,0,2024-06-14T04:54:20.360Z,english_672.wav,0,1,5155,21,4,chinese,m,3,0.3,46.99705545,1.42682896
LYZ,43,0,2024-06-14T04:54:20.360Z,english_672.wav,0,1,5155,21,4,chinese,m,4,0.32341667,-96.75951233,0.39437363
LYZ,44,0,2024-06-14T04:54:20.360Z,english_147.wav,0,1,3288,21,4,chinese,m,0,0,-14.37625717,1.08714974
LYZ,44,0,2024-06-14T04:54:20.360Z,english_147.wav,0,1,3288,21,4,chinese,m,1,0.1,-48.99147792,1.05600262
LYZ,44,0,2024-06-14T04:54:20.360Z,english_147.wav,0,1,3288,21,4,chinese,m,2,0.2,-76.025031,0.62193731
LYZ,44,0,2024-06-14T04:54:20.360Z,english_147.wav,0,1,3288,21,4,chinese,m,3,0.3,-4.271985,1.23272935
LYZ,44,0,2024-06-14T04:54:20.360Z,english_147.wav,0,1,3288,21,4,chinese,m,4,0.32341667,90.36670579,0.90867663
LYZ,45,0,2024-06-14T04:54:20.360Z,english_133.wav,0,1,2716,21,4,chinese,m,0,0,12.35833749,0.72635311
LYZ,45,0,2024-06-14T04:54:20.360Z,english_133.wav,0,1,2716,21,4,chinese,m,1,0.1,40.12315016,1.38782059
LYZ,45,0,2024-06-14T04:54:20.360Z,english_133.wav,0,1,2716,21,4,chinese,m,2,0.2,21.09458129,0.15947395
LYZ,45,0,2024-06-14T04:54:20.360Z,english_133.wav,0,1,2716,21,4,chinese,m,3,0.3,-98.82286682,0.28433836
LYZ,45,0,2024-06-14T04:54:20.360Z,english_133.wav,0,1,2716,21,4,chinese,m,4,0.32341667,-85.44748976,1.2581514
LYZ,46,0,2024-06-14T04:54:20.360Z,english_320.wav,0,1,1429,21,4,chinese,m,0,0,-85.59568725,1.40519879
LYZ,46,0,2024-06-14T04:54:20.360Z,english_320.wav,0,1,1429,21,4,chinese,m,1,0.1,-85.79055124,0.4213256
LYZ,46,0,2024-06-14T04:54:20.360Z,english_320.wav,0,1,1429,21,4,chinese,m,2,0.2,-34.52195848,0.82537755
LYZ,46,0,2024-06-14T04:54:20.360Z,english_320.wav,0,1,1429,21,4,chinese,m,3,0.3,14.03031204,0.50617831
LYZ,46,0,2024-06-14T04:54:20.360Z,english_320.wav,0,1,1429,21,4,chinese,m,4,0.32341667,45.83597199,1.22725326
LYZ,47,0,2024-06-14T04:54:20.360Z,english_149.wav,0,0,4008,21,4,chinese,m,0,0,84.22842235,1.59516341
LYZ,47,0,2024-06-14T04:54:20.360Z,english_149.wav,0,0,4008,21,4,chinese,m,1,0.1,-27.4405272,0.66089578
LYZ,47,0,2024-06-14T04:54:20.360Z,english_149.wav,0,0,4008,21,4,chinese,m,2,0.2,-61.08664731,1.85372623
LYZ,47,0,2024-06-14T04:54:20.360Z,english_149.wav,0,0,4008,21,4,chinese,m,3,0.3,-73.42064763,1.25159901
LYZ,47,0,2024-06-14T04:54:20.360Z,english_149.wav,0,0,4008,21,4,chinese,m,4,0.32341667,74.80057547,1.10687529
LYZ,48,0,2024-06-14T04:54:20.360Z,english_340.wav,0,0,2656,21,4,chinese,m,0,0,42.62794877,1.44385011
LYZ,48,0,2024-06-14T04:54:20.360Z,english_340.wav,0,0,2656,21,4,chinese,m,1,0.1,67.09042835,1.29329602
LYZ,48,0,2024-06-14T04:54:20.360Z,english_340.wav,0,0,2656,21,4,chinese,m,2,0.2,-80.28719593,1.71068781
LYZ,48,0,2024-06-14T04:54:20.360Z,english_340.wav,0,0,2656,21,4,chinese,m,3,0.3,-47.97556268,0.48872717
LYZ,48,0,2024-06-14T04:54:20.360Z,english_340.wav,0,0,2656,21,4,chinese,m,4,0.32341667,32.7013797,1.09000269
LYZ,49,0,2024-06-14T04:54:20.360Z,english_493.wav,0,0,1247,21,4,chinese,m,0,0,42.62366846,0.72879325
LYZ,49,0,2024-06-14T04:54:20.360Z,english_493.wav,0,0,1247,21,4,chinese,m,1,0.1,-24.95330968,1.87742997
LYZ,49,0,2024-06-14T04:54:20.360Z,english_493.wav,0,0,1247,21,4,chinese,m,2,0.2,82.3526737,1.69463318
LYZ,49,0,2024-06-14T04:54:20.360Z,english_493.wav,0,0,1247,21,4,chinese,m,3,0.3,53.78370402,0.82529142
LYZ,49,0,2024-06-14T04:54:20.360Z,english_493.wav,0,0,1247,21,4,chinese,m,4,0.32341667,-52.5410085,0.10126548
LYZ,50,1,2024-06-14T04:56:27.229Z,english_451.wav,0,1,2230,21,4,chinese,m,0,0,-87.31297583,0.44823779
LYZ,50,1,2024-06-14T04:56:27.229Z,english_451.wav,0,1,2230,21,4,chinese,m,1,0.1,-44.51362963,0.44678563
LYZ,50,1,2024-06-14T04:56:27.229Z,english_451.wav,0,1,2230,21,4,chinese,m,2,0.2,-15.52945473,1.69444841
LYZ,50,1,2024-06-14T04:56:27.229Z,english_451.wav,0,1,2230,21,4,chinese,m,3,0.3,11.70886435,0.18586344
LYZ,50,1,2024-06-14T04:56:27.229Z,english_451.wav,0,1,2230,21,4,chinese,m,4,0.32341667,82.84342256,0.9677256
LYZ,51,1,2024-06-14T04:56:27.229Z,english_632.wav,0,1,2618,21,4,chinese,m,0,0,-56.22391322,1.21249895
LYZ,51,1,2024-06-14T04:56:27.229Z,english_632.wav,0,1,2618,21,4,chinese,m,1,0.1,-47.59423942,0.39515719
LYZ,51,1,2024-06-14T04:56:27.229Z,english_632.wav,0,1,2618,21,4,chinese,m,2,0.2,91.93727259,1.8528852
LYZ,51,1,2024-06-14T04:56:27.229Z,english_632.wav,0,1,2618,21,4,chinese,m,3,0.3,-33.89646621,1.67254104
LYZ,51,1,2024-06-14T04:56:27.229Z,english_632.wav,0,1,2618,21,4,chinese,m,4,0.32341667,46.88387871,1.21014685
LYZ,52,1,2024-06-14T04:56:27.229Z,english_5.wav,0,0,1083,21,4,chinese,m,0,0,-15.92383461,0.27445408
LYZ,52,1,2024-06-14T04:56:27.229Z,english_5.wav,0,0,1083,21,4,chinese,m,1,0.1,-20.01914587,0.54328549
LYZ,52,1,2024-06-14T04:56:27.229Z,english_5.wav,0,0,1083,21,4,chinese,m,2,0.2,40.70457056,0.32172142
LYZ,52,1,2024-06-14T04:56:27.229Z,english_5.wav,0,0,1083,21,4,chinese,m,3,0.3,-94.67131236,1.15903644
LYZ,52,1,2024-06-14T04:56:27.229Z,english_5.wav,0,0,1083,21,4,chinese,m,4,0.32341667,-88.33027294,0.94870148
LYZ,53,1,2024-06-14T04:56:27.229Z,english_333.wav,0,1,961,21,4,chinese,m,0,0,61.26933292,0.50090252
LYZ,53,1,2024-06-14T04:56:27.229Z,english_333.wav,0,1,961,21,4,chinese,m,1,0.1,38.65533839,1.61630161
LYZ,53,1,2024-06-14T04:56:27.229Z,english_333.wav,0,1,961,21,4,chinese,m,2,0.2,-27.91605269,1.73322278
LYZ,53,1,2024-06-14T04:56:27.229Z,english_333.wav,0,1,961,21,4,chinese,m,3,0.3,36.00101096,0.67742762
LYZ,53,1,2024-06-14T04:56:27.229Z,english_333.wav,0,1,961,21,4,chinese,m,4,0.32341667,-78.35943708,0.46993908
LYZ,54,1,2024-06-14T04:56:27.229Z,english_755.wav,0,0,786,21,4,chinese,m,0,0,-15.85533995,0.06987403
LYZ,54,1,2024-06-14T04:56:27.229Z,english_755.wav,0,0,786,21,4,chinese,m,1,0.1,-97.95934782,0.83204773
LYZ,54,1,2024-06-14T04:56:27.229Z,english_755.wav,0,0,786,21,4,chinese,m,2,0.2,-5.14559719,1.06816443
LYZ,54,1,2024-06-14T04:56:27.229Z,english_755.wav,0,0,786,21,4,chinese,m,3,0.3,32.74087849,1.42856986
LYZ,54,1,2024-06-14T04:56:27.229Z,english_755.wav,0,0,786,21,4,chinese,m,4,0.32341667,-56.93437429,0.58130438
LYZ,55,1,2024-06-14T04:56:27.229Z,english_101.wav,0,1,722,21,4,chinese,m,0,0,60.77829508,0.77962125
LYZ,55,1,2024-06-14T04:56:27.229Z,english_101.wav,0,1,722,21,4,chinese,m,1,0.1,43.41373716,0.02040908
LYZ,55,1,2024-06-14T04:56:27.229Z,english_101.wav,0,1,722,21,4,chinese,m,2,0.2,56.16195873,0.79248433
LYZ,55,1,2024-06-14T04:56:27.229Z,english_101.wav,0,1,722,21,4,chinese,m,3,0.3,-99.94719329,1.74003505
LYZ,55,1,2024-06-14T04:56:27.229Z,english_101.wav,0,1,722,21,4,chinese,m,4,0.32341667,-1.35074094,1.66206156
LYZ,56,1,2024-06-14T04:56:27.229Z,english_838.wav,0,1,4628,21,4,chinese,m,0,0,-46.43239877,0.57293762
LYZ,56,1,2024-06-14T04:56:27.229Z,english_838.wav,0,1,4628,21,4,chinese,m,1,0.1,-0.77549132,1.65450135
LYZ,56,1,2024-06-14T04:56:27.229Z,english_838.wav,0,1,4628,21,4,chinese,m,2,0.2,-47.56158581,0.30574951
LYZ,56,1,2024-06-14T04:56:27.229Z,english_838.wav,0,1,4628,21,4,chinese,m,3,0.3,7.18116474,0.96315644
LYZ,56,1,2024-06-14T04:56:27.229Z,english_838.wav,0,1,4628,21,4,chinese,m,4,0.32341667,-87.38880816,0.83017899
LYZ,57,1,2024-06-14T04:56:27.229Z,english_62.wav,0,1,1218,21,4,chinese,m,0,0,17.28527913,1.12530616
LYZ,57,1,2024-06-14T04:56:27.229Z,english_62.wav,0,1,1218,21,4,chinese,m,1,0.1,8.63936001,1.09357984
LYZ,57,1,2024-06-14T04:56:27.229Z,english_62.wav,0,1,1218,21,4,chinese,m,2,0.2,-69.0074729,1.07648496
LYZ,57,1,2024-06-14T04:56:27.229Z,english_62.wav,0,1,1218,21,4,chinese,m,3,0.3,-18.85502465,0.36768209
LYZ,57,1,2024-06-14T04:56:27.229Z,english_62.wav,0,1,1218,21,4,chinese,m,4,0.32341667,59.46739627,0.39033463
LYZ,58,1,2024-06-14T04:56:27.229Z,english_550.wav,0,1,882,21,4,chinese,m,0,0,19.46608022,0.78600887
LYZ,58,1,2024-06-14T04:56:27.229Z,english_550.wav,0,1,882,21,4,chinese,m,1,0.1,-94.3556307,1.03273328
LYZ,58,1,2024-06-14T04:56:27.229Z,english_550.wav,0,1,882,21,4,chinese,m,2,0.2,-80.90695222,0.36941932
LYZ,58,1,2024-06-14T04:56:27.229Z,english_550.wav,0,1,882,21,4,chinese,m,3,0.3,-65.36230075,0.47038634
LYZ,58,1,2024-06-14T04:56:27.229Z,english_550.wav,0,1,882,21,4,chinese,m,4,0.32341667,-18.45722395,0.11798167
LYZ,59,1,2024-06-14T04:56:27.229Z,english_162.wav,0,1,1920,21,4,chinese,m,0,0,-93.72635155,0.46304305
LYZ,59,1,2024-06-14T04:56:27.229Z,english_162.wav,0,1,1920,21,4,chinese,m,1,0.1,-77.68974918,1.90149112
LYZ,59,1,2024-06-14T04:56:27.229Z,english_162.wav,0,1,1920,21,4,chinese,m,2,0.2,15.19581884,1.02605911
LYZ,59,1,2024-06-14T04:56:27.229Z,english_162.wav,0,1,1920,21,4,chinese,m,3,0.3,64.44828449,1.67084882
LYZ,59,1,2024-06-14T04:56:27.229Z,english_162.wav,0,1,1920,21,4,chinese,m,4,0.32341667,-98.3856278,0.11792656
LYZ,60,1,2024-06-14T04:56:27.229Z,english_714.wav,0,1,9415,21,4,chinese,m,0,0,6.62463448,0.98205871
LYZ,60,1,2024-06-14T04:56:27.229Z,english_714.wav,0,1,9415,21,4,chinese,m,1,0.1,-7.37775178,1.90018259
LYZ,60,1,2024-06-14T04:56:27.229Z,english_714.wav,0,1,9415,21,4,chinese,m,2,0.2,-58.74003357,1.33033281
LYZ,60,1,2024-06-14T04:56:27.229Z,english_714.wav,0,1,9415,21,4,chinese,m,3,0.3,-38.84014254,0.20009115
LYZ,60,1,2024-06-14T04:56:27.229Z,english_714.wav,0,1,9415,21,4,chinese,m,4,0.32341667,-23.67047323,0.44650169
LYZ,61,1,2024-06-14T04:56:27.229Z,english_453.wav,0,0,3179,21,4,chinese,m,0,0,-60.23429987,1.87756573
LYZ,61,1,2024-06-14T04:56:27.229Z,english_453.wav,0,0,3179,21,4,chinese,m,1,0.1,80.38725697,0.94070469
LYZ,61,1,2024-06-14T04:56:27.229Z,english_453.wav,0,0,3179,21,4,chinese,m,2,0.2,66.16689695,1.71191258
LYZ,61,1,2024-06-14T04:56:27.229Z,english_453.wav,0,0,3179,21,4,chinese,m,3,0.3,-59.46214637,0.56012011
LYZ,61,1,2024-06-14T04:56:27.229Z,english_453.wav,0,0,3179,21,4,chinese,m,4,0.32341667,-39.76201882,0.35119419
LYZ,62,1,2024-06-14T04:56:27.229Z,english_61.wav,0,0,1136,21,4,chinese,m,0,0,-58.73450167,1.5196582
LYZ,62,1,2024-06-14T04:56:27.229Z,english_61.wav,0,0,1136,21,4,chinese,m,1,0.1,-68.77732169,0.79346499
LYZ,62,1,2024-06-14T04:56:27.229Z,english_61.wav,0,0,1136,21,4,chinese,m,2,0.2,-61.07430116,0.90548432
LYZ,62,1,2024-06-14T04:56:27.229Z,english_61.wav,0,0,1136,21,4,chinese,m,3,0.3,-87.12791991,1.71431728
LYZ,62,1,2024-06-14T04:56:27.229Z,english_61.wav,0,0,1136,21,4,chinese,m,4,0.32341667,47.32358741,0.57778581
LYZ,63,1,2024-06-14T04:56:27.229Z,english_735.wav,0,1,751,21,4,chinese,m,0,0,51.40973306,0.29099813
LYZ,63,1,2024-06-14T04:56:27.229Z,english_735.wav,0,1,751,21,4,chinese,m,1,0.1,-5.42867159,1.62833375
LYZ,63,1,2024-06-14T04:56:27.229Z,english_735.wav,0,1,751,21,4,chinese,m,2,0.2,13.71146629,0.32849247
LYZ,63,1,2024-06-14T04:56:27.229Z,english_735.wav,0,1,751,21,4,chinese,m,3,0.3,-14.17202169,0.46991549
LYZ,63,1,2024-06-14T04:56:27.229Z,english_735.wav,0,1,751,21,4,chinese,m,4,0.32341667,14.98699592,0.51625305
LYZ,64,1,2024-06-14T04:56:27.229Z,english_837.wav,0,1,2491,21,4,chinese,m,0,0,-10.72674788,0.56055933
LYZ,64,1,2024-06-14T04:56:27.229Z,english_837.wav,0,1,2491,21,4,chinese,m,1,0.1,33.60933966,1.16716927
LYZ,64,1,2024-06-14T04:56:27.229Z,english_837.wav,0,1,2491,21,4,chinese,m,2,0.2,-1.37827911,1.02731607
LYZ,64,1,2024-06-14T04:56:27.229Z,english_837.wav,0,1,2491,21,4,chinese,m,3,0.3,29.3498758,1.96665864
LYZ,64,1,2024-06-14T04:56:27.229Z,english_837.wav,0,1,2491,21,4,chinese,m,4,0.32341667,31.86641091,0.45425732
LYZ,65,1,2024-06-14T04:56:27.229Z,english_34.wav,0,1,1124,21,4,chinese,m,0,0,-48.07924103,1.44836266
LYZ,65,1,2024-06-14T04:56:27.229Z,english_34.wav,0,1,1124,21,4,chinese,m,1,0.1,-64.84739183,1.89580324
LYZ,65,1,2024-06-14T04:56:27.229Z,english_34.wav,0,1,1124,21,4,chinese,m,2,0.2,-20.81716265,0.64308549
LYZ,65,1,2024-06-14T04:56:27.229Z,english_34.wav,0,1,1124,21,4,chinese,m,3,0.3,91.13652067,0.0848332
LYZ,65,1,2024-06-14T04:56:27.229Z,english_34.wav,0,1,1124,21,4,chinese,m,4,0.32341667,-54.46543937,0.8036564
LYZ,66,1,2024-06-14T04:56:27.229Z,english_172.wav,0,1,1904,21,4,chinese,m,0,0,8.59493981,0.93080222
LYZ,66,1,2024-06-14T04:56:27.229Z,english_172.wav,0,1,1904,21,4,chinese,m,1,0.1,-56.34346079,0.53387901
LYZ,66,1,2024-06-14T04:56:27.229Z,english_172.wav,0,1,1904,21,4,chinese,m,2,0.2,-95.76423912,0.34406097
LYZ,66,1,2024-06-14T04:56:27.229Z,english_172.wav,0,1,1904,21,4,chinese,m,3,0.3,11.69646411,0.74935371
LYZ,66,1,2024-06-14T04:56:27.229Z,english_172.wav,0,1,1904,21,4,chinese,m,4,0.32341667,-55.10661496,0.42041327
LYZ,67,1,2024-06-14T04:56:27.229Z,english_294.wav,0,0,1466,21,4,chinese,m,0,0,-92.15775888,0.74816787
LYZ,67,1,2024-06-14T04:56:27.229Z,english_294.wav,0,0,1466,21,4,chinese,m,1,0.1,71.96645866,1.71916745
LYZ,67,1,2024-06-14T04:56:27.229Z,english_294.wav,0,0,1466,21,4,chinese,m,2,0.2,-25.46852775,1.7524902
LYZ,67,1,2024-06-14T04:56:27.229Z,english_294.wav,0,0,1466,21,4,chinese,m,3,0.3,17.21488016,0.9780509
LYZ,67,1,2024-06-14T04:56:27.229Z,english_294.wav,0,0,1466,21,4,chinese,m,4,0.32341667,-10.41176069,1.21177262
LYZ,68,1,2024-06-14T04:56:27.229Z,english_671.wav,0,1,1138,21,4,chinese,m,0,0,32.91930287,1.74193101
LYZ,68,1,2024-06-14T04:56:27.229Z,english_671.wav,0,1,1138,21,4,chinese,m,1,0.1,6.16976114,0.51820224
LYZ,68,1,2024-06-14T04:56:27.229Z,english_671.wav,0,1,1138,21,4,chinese,m,2,0.2,-34.00390264,0.07120536
LYZ,68,1,2024-06-14T04:56:27.229Z,english_671.wav,0,1,1138,21,4,chinese,m,3,0.3,18.374511,0.3828633
LYZ,68,1,2024-06-14T04:56:27.229Z,english_671.wav,0,1,1138,21,4,chinese,m,4,0.32341667,-2.98713897,1.2592669
LYZ,69,1,2024-06-14T04:56:27.229Z,english_498.wav,0,1,8565,21,4,chinese,m,0,0,2.49020902,0.78964515
LYZ,69,1,2024-06-14T04:56:27.229Z,english_498.wav,0,1,8565,21,4,chinese,m,1,0.1,-20.55300452,0.24391593
LYZ,69,1,2024-06-14T04:56:27.229Z,english_498.wav,0,1,8565,21,4,chinese,m,2,0.2,-34.14985779,0.11401041
LYZ,69,1,2024-06-14T04:56:27.229Z,english_498.wav,0,1,8565,21,4,chinese,m,3,0.3,79.54997135,1.52582154
LYZ,69,1,2024-06-14T04:56:27.229Z,english_498.wav,0,1,8565,21,4,chinese,m,4,0.32341667,20.54695207,0.62547878
LYZ,70,1,2024-06-14T04:56:27.229Z,english_942.wav,0,1,1468,21,4,chinese,m,0,0,96.26286183,1.14976657
LYZ,70,1,2024-06-14T04:56:27.229Z,english_942.wav,0,1,1468,21,4,chinese,m,1,0.1,-96.45992778,0.962364
LYZ,70,1,2024-06-14T04:56:27.229Z,english_942.wav,0,1,1468,21,4,chinese,m,2,0.2,50.93322043,0.99280793
LYZ,70,1,2024-06-14T04:56:27.229Z,english_942.wav,0,1,1468,21,4,chinese,m,3,0.3,14.6207779,1.92237923
LYZ,70,1,2024-06-14T04:56:27.229Z,english_942.wav,0,1,1468,21,4,chinese,m,4,0.32341667,7.19296333,1.02094568
LYZ,71,1,2024-06-14T04:56:27.229Z,english_414.wav,0,1,4099,21,4,chinese,m,0,0,19.47839865,0.9434816
LYZ,71,1,2024-06-14T04:56:27.229Z,english_414.wav,0,1,4099,21,4,chinese,m,1,0.1,59.9490877,1.1146936
LYZ,71,1,2024-06-14T04:56:27.229Z,english_414.wav,0,1,4099,21,4,chinese,m,2,0.2,22.33981162,0.48476454
LYZ,71,1,2024-06-14T04:56:27.229Z,english_414.wav,0,1,4099,21,4,chinese,m,3,0.3,18.97426154,0.23554241
LYZ,71,1,2024-06-14T04:56:27.229Z,english_414.wav,0,1,4099,21,4,chinese,m,4,0.32341667,15.16306506,1.13007685
LYZ,72,1,2024-06-14T04:56:27.229Z,english_201.wav,0,1,1889,21,4,chinese,m,0,0,-11.66329209,1.59313322
LYZ,72,1,2024-06-14T04:56:27.229Z,english_201.wav,0,1,1889,21,4,chinese,m,1,0.1,-73.85436231,1.78385616
LYZ,72,1,2024-06-14T04:56:27.229Z,english_201.wav,0,1,1889,21,4,chinese,m,2,0.2,-12.5199597,0.57641365
LYZ,72,1,2024-06-14T04:56:27.229Z,english_201.wav,0,1,1889,21,4,chinese,m,3,0.3,-44.18013019,1.54371285
LYZ,72,1,2024-06-14T04:56:27.229Z,english_201.wav,0,1,1889,21,4,chinese,m,4,0.32341667,47.68284229,1.11944384
LYZ,73,1,2024-06-14T04:56:27.229Z,english_85.wav,0,1,1090,21,4,chinese,m,0,0,69.91092253,1.07696769
LYZ,73,1,2024-06-14T04:56:27.229Z,english_85.wav,0,1,1090,21,4,chinese,m,1,0.1,90.04885235,1.65675227
LYZ,73,1,2024-06-14T04:56:27.229Z,english_85.wav,0,1,1090,21,4,chinese,m,2,0.2,-54.471964,1.18566865
LYZ,73,1,2024-06-14T04:56:27.229Z,english_85.wav,0,1,1090,21,4,chinese,m,3,0.3,-32.42862041,0.43131811
LYZ,73,1,2024-06-14T04:56:27.229Z,english_85.wav,0,1,1090,21,4,chinese,m,4,0.32341667,-26.25094384,1.88641509
LYZ,74,1,2024-06-14T04:56:27.229Z,english_502.wav,0,0,1344,21,4,chinese,m,0,0,-23.73065935,0.0797034
LYZ,74,1,2024-06-14T04:56:27.229Z,english_502.wav,0,0,1344,21,4,chinese,m,1,0.1,2.70754613,1.83600464
LYZ,74,1,2024-06-14T04:56:27.229Z,english_502.wav,0,0,1344,21,4,chinese,m,2,0.2,25.650451,1.48948742
LYZ,74,1,2024-06-14T04:56:27.229Z,english_502.wav,0,0,1344,21,4,chinese,m,3,0.3,-49.55254658,1.22465236
LYZ,74,1,2024-06-14T04:56:27.229Z,english_502.wav,0,0,1344,21,4,chinese,m,4,0.32341667,16.82642172,1.41984075
LYZ,75,1,2024-06-14T04:56:27.229Z,english_495.wav,0,1,9986,21,4,chinese,m,0,0,-5.58861003,1.32978923
LYZ,75,1,2024-06-14T04:56:27.229Z,english_495.wav,0,1,9986,21,4,chinese,m,1,0.1,8.95176437,0.81778757
LYZ,75,1,2024-06-14T04:56:27.229Z,english_495.wav,0,1,9986,21,4,chinese,m,2,0.2,39.42206983,0.66481361
LYZ,75,1,2024-06-14T04:56:27.229Z,english_495.wav,0,1,9986,21,4,chinese,m,3,0.3,-84.38976819,0.35850052
LYZ,75,1,2024-06-14T04:56:27.229Z,english_495.wav,0,1,9986,21,4,chinese,m,4,0.32341667,-2.90431636,0.23899864
LYZ,76,1,2024-06-14T04:56:27.229Z,english_562.wav,0,1,2048,21,4,chinese,m,0,0,-40.22672309,0.64031882
LYZ,76,1,2024-06-14T04:56:27.229Z,english_562.wav,0,1,2048,21,4,chinese,m,1,0.1,77.961849,0.7637006
LYZ,76,1,2024-06-14T04:56:27.229Z,english_562.wav,0,1,2048,21,4,chinese,m,2,0.2,25.52463525,0.87632482
LYZ,76,1,2024-06-14T04:56:27.229Z,english_562.wav,0,1,2048,21,4,chinese,m,3,0.3,84.62788358,0.98972612
LYZ,76,1,2024-06-14T04:56:27.229Z,english_562.wav,0,1,2048,21,4,chinese,m,4,0.32341667,-53.67427145,0.74010285
LYZ,77,1,2024-06-14T04:56:27.229Z,english_577.wav,0,1,674,21,4,chinese,m,0,0,0.60742169,1.18439754
LYZ,77,1,2024-06-14T04:56:27.229Z,english_577.wav,0,1,674,21,4,chinese,m,1,0.1,-16.75441018,1.17258894
LYZ,77,1,2024-06-14T04:56:27.229Z,english_577.wav,0,1,674,21,4,chinese,m,2,0.2,32.29278586,0.00832478
LYZ,77,1,2024-06-14T04:56:27.229Z,english_577.wav,0,1,674,21,4,chinese,m,3,0.3,94.63733595,1.24529525
LYZ,77,1,2024-06-14T04:56:27.229Z,english_577.wav,0,1,674,21,4,chinese,m,4,0.32341667,-75.78119055,0.24980342
LYZ,78,1,2024-06-14T04:56:27.229Z,english_717.wav,0,1,2499,21,4,chinese,m,0,0,11.70361719,1.43236824
LYZ,78,1,2024-06-14T04:56:27.229Z,english_717.wav,0,1,2499,21,4,chinese,m,1,0.1,-43.41962,0.38419888
LYZ,78,1,2024-06-14T04:56:27.229Z,english_717.wav,0,1,2499,21,4,chinese,m,2,0.2,-38.6653904,1.88953633
LYZ,78,1,2024-06-14T04:56:27.229Z,english_717.wav,0,1,2499,21,4,chinese,m,3,0.3,-38.11833374,1.28007762
LYZ,78,1,2024-06-14T04:56:27.229Z,english_717.wav,0,1,2499,21,4,chinese,m,4,0.32341667,93.29743671,0.67082429
LYZ,79,1,2024-06-14T04:56:27.229Z,english_815.wav,0,1,616,21,4,chinese,m,0,0,-76.1669867,0.29426078
LYZ,79,1,2024-06-14T04:56:27.229Z,english_815.wav,0,1,616,21,4,chinese,m,1,0.1,-40.517901,0.96858733
LYZ,79,1,2024-06-14T04:56:27.229Z,english_815.wav,0,1,616,21,4,chinese,m,2,0.2,-46.68959253,0.83382199
LYZ,79,1,2024-06-14T04:56:27.229Z,english_815.wav,0,1,616,21,4,chinese,m,3,0.3,-79.23468646,1.13727176
LYZ,79,1,2024-06-14T04:56:27.229Z,english_815.wav,0,1,616,21,4,chinese,m,4,0.32341667,-63.63497058,0.09357312
LYZ,80,1,2024-06-14T04:56:27.229Z,english_274.wav,0,1,666,21,4,chinese,m,0,0,-30.61452779,0.78021116
LYZ,80,1,2024-06-14T04:56:27.229Z,english_274.wav,0,1,666,21,4,chinese,m,1,0.1,-42.14612233,1.93993358
LYZ,80,1,2024-06-14T04:56:27.229Z,english_274.wav,0,1,666,21,4,chinese,m,2,0.2,32.00602795,0.32963606
LYZ,80,1,2024-06-14T04:56:27.229Z,english_274.wav,0,1,666,21,4,chinese,m,3,0.3,-37.74375581,1.46133782
LYZ,80,1,2024-06-14T04:56:27.229Z,english_274.wav,0,1,666,21,4,chinese,m,4,0.32341667,-54.5397802,1.53178785
LYZ,81,1,2024-06-14T04:56:27.229Z,english_523.wav,0,1,574,21,4,chinese,m,0,0,8.07414344,0.20594791
